refseq	chr	start	end	pos	tss	SYMBOL	ENSEMBL
NM_178309	chr11	86199193	86203193	1	86201193.0	Brip1	ENSMUSG00000034329
NM_178119	chr1	89452811	89456811	0	89454811.0	Agap1	ENSMUSG00000055013
NM_181664	chr17	46426942	46430942	0	46428942.0	Crip3	ENSMUSG00000023968
NM_183181	chr2	181491206	181495206	0	181493206.0	Abhd16b	ENSMUSG00000055882
NM_183172	chr10	84915613	84919613	0	84917613.0	Ric8b	ENSMUSG00000035620
NM_181649	chr17	78833516	78837516	0	78835516.0	Gpatch11	ENSMUSG00000050668
NM_181596	chr16	48870608	48874608	0	48872608.0	Retnlg	ENSMUSG00000022651
NM_181595	chr6	4901320	4905320	0	4903320.0	Ppp1r9a	ENSMUSG00000032827
NM_001177791	chr2	178173349	178177349	0	178175349.0	Phactr3	ENSMUSG00000027525
NM_001167891	chr18	36195160	36199160	1	36197160.0	Nrg2	ENSMUSG00000060275
NM_007713	chr9	57763860	57767860	1	57765860.0	Clk3	ENSMUSG00000032316
NM_001168295	chr12	104212544	104216544	0	104214544.0	Serpina3f	ENSMUSG00000066363
NM_001168304	chr10	40347308	40351308	0	40349308.0	Cdk19	ENSMUSG00000038481
NM_001168293	chr10	127418867	127422867	0	127420867.0	R3hdm2	ENSMUSG00000025404
NM_001168290	chr8	70232226	70236226	0	70234226.0	Sugp2	ENSMUSG00000036054
NM_001168289	chr10	43219486	43223486	0	43221486.0	Pdss2	ENSMUSG00000038240
NM_001168288	chr15	76816170	76820170	1	76818170.0	Arhgap39	ENSMUSG00000033697
NM_027158	chr5	136055267	136059267	0	136057267.0	Upk3bl	ENSMUSG00000006143
NM_027156	chr5	110651451	110655451	0	110653451.0	Ddx51	ENSMUSG00000029504
NM_027154	chr1	74302336	74306336	1	74304336.0	Tmbim1	ENSMUSG00000006301
NR_045837	chr1	55929241	55933241	0	55931241.0	9130227L01Rik	ENSMUSG00000099950
NM_027530	chr5	88581513	88585513	0	88583513.0	Rufy3	ENSMUSG00000029291
NM_001159331	chr16	87352185	87356185	0	87354185.0	N6amt1	ENSMUSG00000044442
NR_024325	chr1	56969469	56973469	0	56971469.0	9130024F11Rik	ENSMUSG00000087022
NM_134010	chr10	117790705	117794705	1	117792705.0	Nup107	ENSMUSG00000052798
NM_016755	chr16	84833625	84837625	1	84835625.0	Atp5j	ENSMUSG00000022890
NM_016739	chr2	103795640	103799640	1	103797640.0	Caprin1	ENSMUSG00000027184
NM_016679	chr9	21237332	21241332	1	21239332.0	Keap1	ENSMUSG00000003308
NM_016678	chr4	43873530	43877530	0	43875530.0	Reck	ENSMUSG00000028476
NM_016738	chr8	123100350	123104350	0	123102350.0	Rpl13	ENSMUSG00000000740
NM_018741	chr4	45824827	45828827	1	45826827.0	Igfbpl1	ENSMUSG00000035551
NM_001284344	chr10	89441967	89445967	1	89443967.0	Gas2l3	ENSMUSG00000074802
NM_008497	chr7	45418946	45422946	0	45420946.0	Lhb	ENSMUSG00000100916
NM_008995	chr6	124413067	124417067	1	124415067.0	Pex5	ENSMUSG00000005069
NM_008550	chr5	36828649	36832649	1	36830649.0	Man2b2	ENSMUSG00000029119
NM_008549	chr17	64599649	64603649	0	64601649.0	Man2a1	ENSMUSG00000024085
NM_008548	chr10	54073796	54077796	1	54075796.0	Man1a	ENSMUSG00000003746
NM_008547	chr13	41068465	41072465	1	41070465.0	Mak	ENSMUSG00000021363
NM_008546	chr4	141008637	141012637	0	141010637.0	Mfap2	ENSMUSG00000060572
NM_008542	chr9	64020059	64024059	1	64022059.0	Smad6	ENSMUSG00000036867
NM_008541	chr13	56701010	56705010	0	56703010.0	Smad5	ENSMUSG00000021540
NM_008540	chr18	73701741	73705741	1	73703741.0	Smad4	ENSMUSG00000024515
NM_008539	chr8	79397468	79401468	1	79399468.0	Smad1	ENSMUSG00000031681
NM_009351	chr14	50868554	50872554	1	50870554.0	Tep1	ENSMUSG00000006281
NM_008922	chr1	33667794	33671794	1	33669794.0	Prim2	ENSMUSG00000026134
NM_009022	chr9	71213789	71217789	0	71215789.0	Aldh1a2	ENSMUSG00000013584
NM_010788	chrX	74083690	74087690	1	74085690.0	Mecp2	ENSMUSG00000031393
NM_009671	chr11	72688002	72692002	0	72690002.0	Ankfy1	ENSMUSG00000020790
NM_009961	chr18	37003320	37007320	0	37005320.0	Pcdha10	ENSMUSG00000007440
NM_010950	chr7	27256761	27260761	0	27258761.0	Numbl	ENSMUSG00000063160
NM_011395	chr17	12505704	12509704	1	12507704.0	Slc22a3	ENSMUSG00000023828
NM_011023	chr11	21999651	22003651	1	22001651.0	Otx1	ENSMUSG00000005917
NM_011021	chr13	94873627	94877627	0	94875627.0	Otp	ENSMUSG00000021685
NM_010829	chr13	92353003	92357003	1	92355003.0	Msh3	ENSMUSG00000014850
NM_010785	chr10	118139787	118143787	0	118141787.0	Mdm1	ENSMUSG00000020212
NM_011040	chr2	24473599	24477599	1	24475599.0	Pax8	ENSMUSG00000026976
NM_011025	chr2	130574169	130578169	0	130576169.0	Oxt	ENSMUSG00000027301
NM_009898	chr7	126702816	126706816	1	126704816.0	Coro1a	ENSMUSG00000030707
NM_024181	chr2	80313466	80317466	0	80315466.0	Dnajc10	ENSMUSG00000027006
NM_024179	chr18	38248249	38252249	0	38250249.0	0610009O20Rik	ENSMUSG00000024442
NM_024180	chr10	128819631	128823631	1	128821631.0	Ormdl2	ENSMUSG00000025353
NM_024178	chr3	121289817	121293817	0	121291817.0	Alg14	ENSMUSG00000039887
NM_025436	chr8	64731578	64735578	1	64733578.0	Msmo1	ENSMUSG00000031604
NM_024176	chr19	5422979	5426979	1	5424979.0	Drap1	ENSMUSG00000024914
NM_024286	chr10	45287305	45291305	0	45289305.0	Popdc3	ENSMUSG00000019848
NM_024174	chr11	88202388	88206388	0	88204388.0	Mrps23	ENSMUSG00000023723
NM_024174	chr11	88202388	88206388	0	88204388.0	Mrps23	ENSMUSG00000098375
NM_024173	chr4	63542765	63546765	0	63544765.0	Atp6v1g1	ENSMUSG00000039105
NM_023626	chr6	21947615	21951615	0	21949615.0	Ing3	ENSMUSG00000029670
NM_025424	chr1	191316118	191320118	1	191318118.0	Nenf	ENSMUSG00000037499
NM_025711	chr13	49542443	49546443	0	49544443.0	Aspn	ENSMUSG00000021388
NM_024261	chr10	4430605	4434605	0	4432605.0	Armt1	ENSMUSG00000061759
NM_024124	chr12	34526889	34530889	1	34528889.0	Hdac9	ENSMUSG00000004698
NM_023913	chr11	106485796	106489796	1	106487796.0	Ern1	ENSMUSG00000020715
NM_023912	chr19	5769401	5773401	1	5771401.0	Scyl1	ENSMUSG00000024941
NM_023910	chr5	137743969	137747969	0	137745969.0	Tsc22d4	ENSMUSG00000029723
NM_023908	chr7	74552780	74556780	1	74554780.0	Slco3a1	ENSMUSG00000025790
NM_153405	chr2	76367984	76371984	0	76369984.0	Rbm45	ENSMUSG00000042369
NM_153099	chr9	110796185	110800185	0	110798185.0	Prss42	ENSMUSG00000044664
NM_152822	chrX	95954974	95958974	1	95956974.0	Las1l	ENSMUSG00000057421
NM_152817	chr17	74715750	74719750	0	74717750.0	Ttc27	ENSMUSG00000024078
NM_152816	chr16	16357031	16361031	1	16359031.0	Dnm1l	ENSMUSG00000022789
NM_144518	chr16	13984637	13988637	0	13986637.0	2900011O08Rik	ENSMUSG00000044117
NM_152814	chr7	30088510	30092510	1	30090510.0	Zfp566	ENSMUSG00000078768
NM_153095	chr7	47352240	47356240	1	47354240.0	Mrgpra1	ENSMUSG00000050650
NM_153105	chr4	119253441	119257441	0	119255441.0	Cldn19	ENSMUSG00000066058
NR_028558	chr1	63177023	63181023	0	63179023.0	Snora41	ENSMUSG00000064602
NM_001099325	chrX	28605871	28609871	1	28607871.0	Gm10488	ENSMUSG00000073257
NM_001109975	chr18	60608104	60612104	1	60610104.0	Synpo	ENSMUSG00000043079
NM_001111073	chr7	31039839	31043839	1	31041839.0	Fxyd5	ENSMUSG00000009687
NM_001159349	chr16	32875784	32879784	0	32877784.0	Fyttd1	ENSMUSG00000022800
NM_001160345	chr7	52004018	52008018	1	52006018.0	Svip	ENSMUSG00000074093
NM_177910	chr9	108047290	108051290	0	108049290.0	Gmppb	ENSMUSG00000070284
NM_181322	chr8	105634538	105638538	0	105636538.0	Ctcf	ENSMUSG00000005698
NR_029820	chr1	137964639	137968639	0	137966639.0	Mir181b-1	ENSMUSG00000065458
NM_181321	chr11	117778621	117782621	1	117780621.0	Tmc6	ENSMUSG00000025572
NM_181319	chrX	107665964	107669964	0	107667964.0	Tbx22	ENSMUSG00000031241
NM_181345	chr14	70651084	70655084	1	70653084.0	Npm2	ENSMUSG00000047911
NM_181317	chr15	34835355	34839355	0	34837355.0	Kcns2	ENSMUSG00000050963
NM_181316	chr9	22473715	22477715	0	22475715.0	Bbs9	ENSMUSG00000035919
NM_181315	chrX	164026010	164030010	1	164028010.0	Car5b	ENSMUSG00000031373
NM_181282	chr5	31696050	31700050	0	31698050.0	Bre	ENSMUSG00000052139
NR_040483	chr1	61376432	61380432	0	61378432.0	9530026F06Rik	ENSMUSG00000085447
NM_001007460	chr16	43977050	43981050	1	43979050.0	Zdhhc23	ENSMUSG00000036304
NM_001037719	chr16	45222337	45226337	0	45224337.0	Btla	ENSMUSG00000052013
NM_001007223	chr8	114416034	114420034	0	114418034.0	Clec3a	ENSMUSG00000008874
NM_207652	chr14	76413821	76417821	0	76415821.0	Tsc22d1	ENSMUSG00000022010
NM_207225	chr1	92178341	92182341	1	92180341.0	Hdac4	ENSMUSG00000026313
NM_181680	chr18	20245340	20249340	0	20247340.0	Dsg1c	ENSMUSG00000034774
NM_001039391	chr2	163656386	163660386	0	163658386.0	Pkig	ENSMUSG00000035268
NM_001033231	chr11	120547727	120551727	1	120549727.0	Fam195b	ENSMUSG00000061111
NM_001043228	chr19	41027275	41031275	0	41029275.0	Dntt	ENSMUSG00000025014
NM_001290469	chr7	25003937	25007937	1	25005937.0	Atp1a3	ENSMUSG00000040907
NM_021433	chr1	155156703	155160703	0	155158703.0	Stx6	ENSMUSG00000026470
NM_001320366	chr14	3206493	3210493	0	3208493.0	D830030K20Rik	ENSMUSG00000096039
NM_001320492	chr3	95316830	95320830	0	95318830.0	Cers2	ENSMUSG00000015714
NM_028800	chr4	126101957	126105957	0	126103957.0	Stk40	ENSMUSG00000042608
NM_030250	chr10	52415547	52419547	0	52417547.0	Nus1	ENSMUSG00000023068
NM_028790	chr13	91739521	91743521	0	91741521.0	Acot12	ENSMUSG00000021620
NM_001163330	chr3	13944372	13948372	0	13946372.0	Ralyl	ENSMUSG00000039717
NM_001165981	chr2	71053744	71057744	0	71055744.0	Dcaf17	ENSMUSG00000041966
NM_001166463	chr13	57906332	57910332	1	57908332.0	Spock1	ENSMUSG00000056222
NM_001166459	chrX	75414628	75418628	0	75416628.0	Brcc3	ENSMUSG00000031201
NM_001164679	chr8	71484067	71488067	1	71486067.0	Ano8	ENSMUSG00000034863
NM_001163452	chr2	155690384	155694384	1	155692384.0	Trpc4ap	ENSMUSG00000038324
NM_001170419	chr6	99724392	99728392	1	99726392.0	Prok2	ENSMUSG00000030069
NM_001169153	chr11	115131992	115135992	1	115133992.0	Cd300lf	ENSMUSG00000047798
NM_001168646	chr13	73676023	73680023	1	73678023.0	Slc6a18	ENSMUSG00000021612
NM_001206369	chr2	35264744	35268744	0	35266744.0	Gsn	ENSMUSG00000026879
NR_035502	chr1	184820488	184824488	1	184822488.0	Mir1981	ENSMUSG00000088559
NR_035528	chrX	72588094	72592094	1	72590094.0	Mir767	ENSMUSG00000076455
NM_001081128	chr13	12256113	12260113	1	12258113.0	Mtr	ENSMUSG00000021311
NM_001146349	chr10	31607725	31611725	1	31609725.0	Rnf217	ENSMUSG00000063760
NM_001146350	chr2	32644595	32648595	0	32646595.0	Eng	ENSMUSG00000026814
NM_011995	chr5	14512918	14516918	0	14514918.0	Pclo	ENSMUSG00000061601
NM_017465	chr7	45757555	45761555	1	45759555.0	Sult2b1	ENSMUSG00000003271
NM_013755	chr3	20153116	20157116	1	20155116.0	Gyg	ENSMUSG00000019528
NM_013522	chr8	41415118	41419118	1	41417118.0	Frg1	ENSMUSG00000031590
NM_013521	chr17	17881939	17885939	1	17883939.0	Fpr1	ENSMUSG00000045551
NM_013520	chr7	45134432	45138432	1	45136432.0	Flt3l	ENSMUSG00000110206
NM_013517	chr8	3692174	3696174	1	3694174.0	Fcer2a	ENSMUSG00000005540
NM_013869	chr14	61044855	61048855	1	61046855.0	Tnfrsf19	ENSMUSG00000060548
NM_013515	chr2	35335009	35339009	1	35337009.0	Stom	ENSMUSG00000026880
NR_002900	chrX	37081033	37085033	1	37083033.0	Snora69	ENSMUSG00000065642
NM_053197	chr19	45045576	45049576	0	45047576.0	Sfxn3	ENSMUSG00000025212
NM_053254	chr10	81598900	81602900	1	81600900.0	Tle6	ENSMUSG00000034758
NM_031373	chr2	180587407	180591407	0	180589407.0	Ogfr	ENSMUSG00000049401
NR_131124	chr1	186556681	186560681	1	186558681.0	A730004F24Rik	ENSMUSG00000103690
NM_031259	chrX	134962754	134966754	1	134964754.0	Nxf2	ENSMUSG00000009941
NM_031260	chr15	88980994	88984994	0	88982994.0	Mov10l1	ENSMUSG00000015365
NM_031258	chrX	143392262	143396262	1	143394262.0	Chrdl1	ENSMUSG00000031283
NM_031257	chr8	25099811	25103811	1	25101811.0	Plekha2	ENSMUSG00000031557
NM_031256	chr2	76673315	76677315	0	76675315.0	Plekha3	ENSMUSG00000002733
NM_031255	chr7	19052687	19056687	0	19054687.0	Rsph6a	ENSMUSG00000040866
NM_031254	chr17	48344401	48348401	0	48346401.0	Trem2	ENSMUSG00000023992
NM_031252	chr10	128296084	128300084	1	128298084.0	Il23a	ENSMUSG00000025383
NM_031251	chr11	73197019	73201019	1	73199019.0	Ctns	ENSMUSG00000005949
NM_033134	chr2	26407219	26411219	1	26409219.0	Inpp5e	ENSMUSG00000026925
NM_031198	chr6	16896441	16900441	1	16898441.0	Tfec	ENSMUSG00000029553
NM_031196	chr10	77031212	77035212	0	77033212.0	Slc19a1	ENSMUSG00000001436
NM_031195	chr8	39640678	39644678	1	39642678.0	Msr1	ENSMUSG00000025044
NM_031193	chr1	133348566	133352566	0	133350566.0	Ren2	ENSMUSG00000070645
NM_031202	chr4	80832213	80836213	0	80834213.0	Tyrp1	ENSMUSG00000005994
NM_031191	chr13	13003330	13007330	1	13005330.0	Prl2c2	ENSMUSG00000079092
NM_031201	chr15	75927730	75931730	1	75929730.0	Tsta3	ENSMUSG00000022570
NM_031189	chr1	134288004	134292004	0	134290004.0	Myog	ENSMUSG00000026459
NM_031188	chr4	60499960	60503960	1	60501960.0	Mup1	ENSMUSG00000078683
NM_031186	chr3	123670477	123674477	1	123672477.0	Ndst3	ENSMUSG00000027977
NM_031185	chr10	4264329	4268329	0	4266329.0	Akap12	ENSMUSG00000038587
NM_031184	chr16	4592713	4596713	0	4594713.0	Glis2	ENSMUSG00000014303
NM_031183	chr11	97011569	97015569	0	97013569.0	Sp6	ENSMUSG00000038560
NM_031182	chr16	4557720	4561720	1	4559720.0	Tfap4	ENSMUSG00000005718
NM_130858	chr11	95512565	95516565	1	95514565.0	Nxph3	ENSMUSG00000046719
NM_130457	chr8	112568043	112572043	0	112570043.0	Cntnap4	ENSMUSG00000031772
NM_031180	chr5	65346411	65350411	0	65348411.0	Klb	ENSMUSG00000029195
NM_031179	chr1	55025478	55029478	1	55027478.0	Sf3b1	ENSMUSG00000025982
NM_031178	chr9	106220598	106224598	0	106222598.0	Tlr9	ENSMUSG00000045322
NM_031177	chr6	115851528	115855528	0	115853528.0	Ift122	ENSMUSG00000030323
NM_031176	chr17	34668535	34672535	0	34670535.0	Tnxb	ENSMUSG00000033327
NM_031174	chr16	97168735	97172735	1	97170735.0	Dscam	ENSMUSG00000050272
NM_031173	chr11	98020627	98024627	1	98022627.0	Cacnb1	ENSMUSG00000020882
NM_031172	chr11	58961781	58965781	0	58963781.0	Trim17	ENSMUSG00000036964
NM_031169	chr11	33961013	33965013	0	33963013.0	Kcnmb1	ENSMUSG00000020155
NM_053162	chr8	71462926	71466926	0	71464926.0	Mrpl34	ENSMUSG00000034880
NM_053157	chr4	98381265	98385265	1	98383265.0	Tm2d1	ENSMUSG00000028563
NM_033078	chr6	129620683	129624683	1	129622683.0	Klrk1	ENSMUSG00000030149
NM_001310766	chr9	26731808	26735808	0	26733808.0	B3gat1	ENSMUSG00000045994
NM_001311073	chr9	50763933	50767933	1	50765933.0	1110032A03Rik	ENSMUSG00000037971
NM_031167	chr2	24334860	24338860	0	24336860.0	Il1rn	ENSMUSG00000026981
NM_031166	chr13	48259427	48263427	0	48261427.0	Id4	ENSMUSG00000021379
NM_031164	chr1	139499707	139503707	0	139501707.0	F13b	ENSMUSG00000026368
NM_029465	chr8	3718651	3722651	1	3720651.0	Clec4g	ENSMUSG00000074491
NM_029447	chr13	104107614	104111614	1	104109614.0	Nln	ENSMUSG00000021710
NM_029409	chr1	82722890	82726890	0	82724890.0	Mff	ENSMUSG00000026150
NM_029385	chr9	105129805	105133805	1	105131805.0	Nudt16	ENSMUSG00000032565
NM_031162	chr1	165786681	165790681	0	165788681.0	Cd247	ENSMUSG00000005763
NM_030601	chr3	144817494	144821494	1	144819494.0	Clca3a2	ENSMUSG00000028262
NM_031158	chr8	23056259	23060259	0	23058259.0	Ank1	ENSMUSG00000031543
NM_009951	chr11	96003944	96007944	1	96005944.0	Igf2bp1	ENSMUSG00000013415
NM_053117	chr18	80044895	80048895	0	80046895.0	Pard6g	ENSMUSG00000056214
NM_053108	chr13	75837886	75841886	0	75839886.0	Glrx	ENSMUSG00000021591
NM_053093	chr11	95259529	95263529	0	95261529.0	Tac4	ENSMUSG00000020872
NM_029999	chr17	72916305	72920305	0	72918305.0	Lbh	ENSMUSG00000024063
NM_029998	chr15	12822657	12826657	1	12824657.0	6030458C11Rik	ENSMUSG00000022195
NM_029993	chr19	29695941	29699941	0	29697941.0	Mlana	ENSMUSG00000024806
NR_030477	chr4	63254851	63258851	0	63256851.0	Mir455	ENSMUSG00000070102
NR_030472	chr2	10479248	10483248	0	10481248.0	Mir467b	ENSMUSG00000095509
NM_001205364	chr6	129406862	129410862	0	129408862.0	Clec9a	ENSMUSG00000046080
NM_001195437	chr9	110914861	110918861	1	110916861.0	Gm590	ENSMUSG00000096393
NM_001199940	chr12	104261122	104265122	0	104263122.0	Serpina3i	ENSMUSG00000079014
NM_001199927	chr9	121949020	121953020	0	121951020.0	Fam198a	ENSMUSG00000038233
NM_001199902	chr2	170509230	170513230	0	170511230.0	Pfdn4	ENSMUSG00000052033
NM_001253365	chr14	24002205	24006205	1	24004205.0	Kcnma1	ENSMUSG00000063142
NR_040604	chr1	140654402	140658402	1	140656402.0	4930590L20Rik	ENSMUSG00000102368
NM_025635	chr10	72652846	72656846	0	72654846.0	Zwint	ENSMUSG00000019923
NM_025821	chr16	8670153	8674153	1	8672153.0	Carhsp1	ENSMUSG00000008393
NM_025816	chr6	52711729	52715729	0	52713729.0	Tax1bp1	ENSMUSG00000004535
NM_025630	chr13	95373357	95377357	1	95375357.0	Aggf1	ENSMUSG00000021681
NM_025628	chr7	30624151	30628151	1	30626151.0	Cox6b1	ENSMUSG00000036751
NM_025857	chr9	63600655	63604655	0	63602655.0	Aagab	ENSMUSG00000037257
NM_025837	chr9	57550752	57554752	1	57552752.0	Mpi	ENSMUSG00000032306
NM_025327	chr3	89244438	89248438	0	89246438.0	Krtcap2	ENSMUSG00000042747
NM_027568	chr11	99905920	99909920	0	99907920.0	Krtap31-1	ENSMUSG00000070334
NM_027560	chr8	70837720	70841720	1	70839720.0	Arrdc2	ENSMUSG00000002910
NM_027560	chr8	70837720	70841720	1	70839720.0	Arrdc2	ENSMUSG00000110906
NM_027220	chr17	23851772	23855772	0	23853772.0	Prss32	ENSMUSG00000048992
NM_027002	chr18	31787159	31791159	0	31789159.0	Polr2d	ENSMUSG00000024258
NM_026892	chr9	120490606	120494606	0	120492606.0	Eif1b	ENSMUSG00000006941
NM_027001	chr17	58989375	58993375	1	58991375.0	Pdzph1	ENSMUSG00000024227
NM_026891	chr2	120729517	120733517	1	120731517.0	Cdan1	ENSMUSG00000027284
NM_026900	chr7	5049532	5053532	0	5051532.0	Zfp580	ENSMUSG00000055633
NM_026890	chr14	55013454	55017454	0	55015454.0	Ngdn	ENSMUSG00000022204
NR_030498	chrX	53046078	53050078	1	53048078.0	Mir450b	ENSMUSG00000076050
NR_030496	chrX	7239351	7243351	1	7241351.0	Mir501	ENSMUSG00000076251
NR_030460	chr15	102669866	102673866	1	102671866.0	Mir688	ENSMUSG00000076009
NM_177639	chr17	70422792	70426792	0	70424792.0	Dlgap1	ENSMUSG00000003279
NM_177608	chr2	125780870	125784870	1	125782870.0	Secisbp2l	ENSMUSG00000035093
NM_001199153	chr18	52766093	52770093	0	52768093.0	Sncaip	ENSMUSG00000024534
NM_001199147	chr2	26317770	26321770	0	26319770.0	Gpsm1	ENSMUSG00000026930
NM_001347461	chr18	12502199	12506199	0	12504199.0	Lama3	ENSMUSG00000024421
NM_001199137	chr4	123682360	123686360	1	123684360.0	Macf1	ENSMUSG00000028649
NM_001347455	chr6	126937587	126941587	1	126939587.0	Rad51ap1	ENSMUSG00000030346
NM_001199961	chr4	42151445	42155445	0	42153445.0	Ccl27b	ENSMUSG00000096826
NM_001199961	chr4	42151445	42155445	0	42153445.0	Ccl27b	ENSMUSG00000073877
NM_001199961	chr4	42151445	42155445	0	42153445.0	Ccl27b	ENSMUSG00000095247
NM_001199961	chr4	42151445	42155445	0	42153445.0	Ccl27b	ENSMUSG00000093828
NM_009611	chr4	56741422	56745422	0	56743422.0	Actl7a	ENSMUSG00000070979
NM_001289613	chr3	94476549	94480549	0	94478549.0	Celf3	ENSMUSG00000028137
NM_001255994	chr2	130628038	130632038	1	130630038.0	Ubox5	ENSMUSG00000027300
NM_001242430	chr18	31758616	31762616	0	31760616.0	Ammecr1l	ENSMUSG00000041915
NM_001252636	chr10	69206552	69210552	0	69208552.0	Rhobtb1	ENSMUSG00000019944
NM_001038701	chr7	57588518	57592518	0	57590518.0	Gabrb3	ENSMUSG00000033676
NM_001048005	chr4	41515333	41519333	1	41517333.0	1110017D15Rik	ENSMUSG00000028441
NM_001113385	chr10	39984646	39988646	1	39986646.0	Mfsd4b5	ENSMUSG00000038528
NM_007436	chr11	61206742	61210742	0	61208742.0	Aldh3a1	ENSMUSG00000019102
NM_001320233	chr19	41931314	41935314	1	41933314.0	Exosc1	ENSMUSG00000034321
NM_007959	chr7	30633852	30637852	1	30635852.0	Etv2	ENSMUSG00000006311
NM_008056	chr15	39004333	39008333	0	39006333.0	Fzd6	ENSMUSG00000022297
NM_008056	chr15	39004333	39008333	0	39006333.0	Fzd6	ENSMUSG00000107137
NM_007433	chr1	87087928	87091928	1	87089928.0	Alppl2	ENSMUSG00000026246
NM_007432	chr1	87123008	87127008	0	87125008.0	Akp3	ENSMUSG00000036500
NM_007429	chrX	21482624	21486624	0	21484624.0	Agtr2	ENSMUSG00000068122
NM_007428	chr8	124567707	124571707	1	124569707.0	Agt	ENSMUSG00000031980
NM_008034	chr7	101868788	101872788	1	101870788.0	Folr1	ENSMUSG00000001827
NM_013472	chr11	55031471	55035471	1	55033471.0	Anxa6	ENSMUSG00000018340
NM_007425	chr17	34595850	34599850	0	34597850.0	Ager	ENSMUSG00000015452
NM_007463	chr1	75373297	75377297	0	75375297.0	Speg	ENSMUSG00000026207
NR_027800	chr11	60929867	60933867	1	60931867.0	Map2k3os	ENSMUSG00000042549
NR_027785	chr11	106777515	106781515	1	106779515.0	Polg2	ENSMUSG00000020718
NR_027784	chr17	12739311	12743311	0	12741311.0	Airn	ENSMUSG00000078247
NR_027778	chr16	37578153	37582153	0	37580153.0	Hgd	ENSMUSG00000022821
NR_027759	chr8	48107958	48111958	0	48109958.0	Dctd	ENSMUSG00000031562
NR_027710	chr5	51551921	51555921	1	51553921.0	Ppargc1a	ENSMUSG00000029167
NR_027699	chr14	76554889	76558889	1	76556889.0	Serp2	ENSMUSG00000052584
NR_110513	chr9	8738988	8742988	1	8740988.0	Gm32014	ENSMUSG00000111602
NR_003961	chr7	66687561	66691561	1	66689561.0	Asb7	ENSMUSG00000030509
NR_003953	chr5	24643453	24647453	0	24645453.0	1700022A21Rik	ENSMUSG00000038165
NM_001326288	chr3	24782006	24786006	1	24784006.0	Naaladl2	ENSMUSG00000102758
NR_003635	chrX	169777635	169781635	1	169779635.0	4933400A11Rik	ENSMUSG00000055357
NR_003632	chrX	8095087	8099087	0	8097087.0	Gm6787	ENSMUSG00000086404
NR_003631	chr6	12107580	12111580	1	12109580.0	Gm6578	ENSMUSG00000057223
NR_003624	chr6	122134628	122138628	0	122136628.0	Gm10319	ENSMUSG00000071204
NR_003619	chr3	96627819	96631819	1	96629819.0	6330549D23Rik	ENSMUSG00000045327
NR_003596	chr5	10863029	10867029	0	10865029.0	Gm6455	ENSMUSG00000091422
NM_001304830	chr15	79344621	79348621	0	79346621.0	Maff	ENSMUSG00000042622
NM_001305061	chr1	157106650	157110650	1	157108650.0	Tex35	ENSMUSG00000026592
NM_001304950	chr10	6786570	6790570	0	6788570.0	Oprm1	ENSMUSG00000000766
NM_001305003	chr11	100736215	100740215	1	100738215.0	Rab5c	ENSMUSG00000019173
NR_015387	chr17	85616396	85620396	1	85618396.0	Six3os1	ENSMUSG00000093460
NR_015373	chr16	48410416	48414416	1	48412416.0	Gm5485	ENSMUSG00000110573
NR_015351	chr7	59676878	59680878	1	59678878.0	Ipw	ENSMUSG00000100826
NR_015349	chr13	59767966	59771966	0	59769966.0	Etohd2	ENSMUSG00000089875
NR_015348	chr6	52243243	52247243	0	52245243.0	Hoxa11os	ENSMUSG00000086427
NR_004853	chr11	116214002	116218002	0	116216002.0	Cdk3-ps	ENSMUSG00000092300
NR_004843	chr15	89427927	89431927	1	89429927.0	Gm44502	ENSMUSG00000022617
NR_004443	chr7	30463591	30467591	1	30465591.0	Nphs1os	ENSMUSG00000087009
NR_004441	chr7	41666014	41670014	0	41668014.0	Vmn2r-ps54	ENSMUSG00000074164
NR_004429	chr10	77416273	77420273	1	77418273.0	Adarb1	ENSMUSG00000020262
